ID;motivo_emp;valor_emp;tx_emp;emp_ativo
27683;MEDICO;4200;9.32;0
27684;EDUCACAO;10000;9.32;0
27685;EDUCACAO;4000;9.32;0
27686;MEDICO;10000;9.32;0
27687;Investimento;10000;9.32;0
27688;MEDICO;10000;9.32;0
27689;MEDICO;12000;9.32;1
27690;MEDICO;14400;9.32;0
27691;Quitar outras dividas;3000;9.32;0
27692;PESSOAL;1000;9.32;0
27693;EDUCACAO;3500;9.32;0
27694;Investimento;11000;9.32;0
27695;Quitar outras dividas;6000;9.32;1
27696;Quitar outras dividas;10400;9.32;0
27697;Quitar outras dividas;9500;9.32;0
27698;Investimento;8000;9.32;0
27699;PESSOAL;9000;9.32;0
27700;EDUCACAO;10000;9.32;0
27701;MEDICO;1600;9.32;0
27702;EDUCACAO;5000;9.32;0
27703;PESSOAL;3200;9.32;1
27704;PESSOAL;8800;9.32;1
27705;MEDICO;4450;9.32;0
27706;MEDICO;8250;9.32;0
27707;Investimento;10000;9.32;0
27708;EDUCACAO;3000;9.32;1
27709;EDUCACAO;12500;9.32;0
27710;Investimento;1400;9.32;0
27711;PESSOAL;5000;9.32;0
27712;EDUCACAO;6400;9.32;0
27713;EDUCACAO;10000;9.32;0
27714;PESSOAL;8400;9.32;0
27715;Reforma da Casa;3700;9.32;1
27716;Quitar outras dividas;5000;9.32;0
27717;Reforma da Casa;2200;9.32;1
27718;Quitar outras dividas;2400;9.32;0
27719;EDUCACAO;7300;9.32;0
27720;PESSOAL;2800;9.32;0
27721;Quitar outras dividas;2800;9.32;0
27722;Investimento;3500;9.32;1
27723;PESSOAL;3500;9.32;0
27724;PESSOAL;11000;9.32;0
27725;Quitar outras dividas;4000;9.32;0
27726;MEDICO;4750;9.32;1
27727;PESSOAL;7200;9.32;0
27728;PESSOAL;10000;9.32;0
27729;Investimento;10000;9.32;0
27730;Investimento;5000;9.32;0
27731;Reforma da Casa;8000;9.32;0
27732;PESSOAL;6000;9.32;0
27733;Investimento;5000;9.32;0
27734;Quitar outras dividas;5800;9.32;0
27735;Quitar outras dividas;5900;9.32;0
27736;PESSOAL;6000;9.32;0
27737;MEDICO;6000;9.32;0
27738;MEDICO;6000;9.32;0
27739;Investimento;12000;9.32;0
27740;Investimento;7000;9.32;0
27741;PESSOAL;7500;9.32;0
27742;EDUCACAO;8725;9.32;1
27743;MEDICO;9200;9.32;0
27744;Quitar outras dividas;12000;9.32;0
27745;MEDICO;7000;9.32;0
27746;Quitar outras dividas;7000;9.32;0
27747;PESSOAL;7000;9.32;0
27748;PESSOAL;3100;9.32;0
27749;Reforma da Casa;6000;9.32;0
27750;Investimento;10000;9.32;0
27751;Reforma da Casa;6000;9.32;0
27752;MEDICO;9300;9.32;0
27753;Quitar outras dividas;11200;9.32;0
27754;Quitar outras dividas;10000;9.32;1
27755;EDUCACAO;10000;9.32;0
27756;Investimento;10000;9.32;0
27757;MEDICO;10000;9.32;0
27758;EDUCACAO;4200;9.32;0
27759;Quitar outras dividas;4000;9.32;0
27760;PESSOAL;4800;9.32;0
27761;EDUCACAO;6400;9.32;0
27762;Quitar outras dividas;7750;9.32;0
27763;Investimento;3000;9.32;0
27764;Investimento;9000;9.32;0
27765;Quitar outras dividas;10400;9.32;0
27766;MEDICO;10000;9.32;0
27767;PESSOAL;13000;9.32;0
27768;Reforma da Casa;4500;9.32;0
27769;Reforma da Casa;11400;9.32;0
27770;Quitar outras dividas;5000;9.32;0
27771;EDUCACAO;8000;9.32;0
27772;Investimento;12000;9.32;0
27773;PESSOAL;7000;9.32;0
27774;Reforma da Casa;10000;9.32;0
27775;MEDICO;3700;9.32;1
27776;PESSOAL;4500;9.32;0
27777;PESSOAL;6400;9.32;0
27778;PESSOAL;9000;9.32;0
27779;Reforma da Casa;5900;9.32;0
27780;Investimento;8000;9.32;0
27781;Quitar outras dividas;1500;9.32;0
27782;MEDICO;3000;9.32;0
27783;EDUCACAO;3500;9.32;0
27784;Investimento;10000;9.32;0
27785;MEDICO;4000;9.32;1
27786;Investimento;5000;9.32;0
27787;MEDICO;8000;9.32;0
27788;Investimento;6500;9.32;0
27789;PESSOAL;7000;9.32;0
27790;Reforma da Casa;5000;9.32;0
27791;Reforma da Casa;6000;9.32;0
27792;Quitar outras dividas;6000;9.32;0
27793;Quitar outras dividas;9600;9.32;0
27794;Reforma da Casa;12000;9.32;0
27795;Investimento;8000;9.32;0
27796;PESSOAL;10000;9.32;0
27797;PESSOAL;12000;9.32;0
27798;PESSOAL;10000;9.32;0
27799;Quitar outras dividas;12600;9.32;0
27800;Quitar outras dividas;11000;9.32;0
27801;Quitar outras dividas;9000;9.32;0
27802;MEDICO;10200;9.32;0
27803;Reforma da Casa;8000;9.32;0
27804;Investimento;25000;9.33;0
27805;Quitar outras dividas;24750;9.33;1
27806;EDUCACAO;18000;9.33;0
27807;EDUCACAO;17000;9.33;0
27808;MEDICO;8800;9.33;0
27809;Quitar outras dividas;3000;9.33;0
27810;MEDICO;2750;9.33;1
27811;Investimento;5000;9.33;0
27812;EDUCACAO;8800;9.33;0
27813;Investimento;5000;9.33;0
27814;Reforma da Casa;10000;9.33;1
27815;Reforma da Casa;3275;9.33;0
27816;MEDICO;18000;9.33;0
27817;Investimento;10000;9.33;0
27818;Reforma da Casa;3275;9.33;0
27819;MEDICO;12000;9.33;0
27820;Quitar outras dividas;14000;9.38;0
27821;Reforma da Casa;6400;9.38;0
27822;Reforma da Casa;10500;9.38;1
27823;Investimento;5000;9.38;0
27824;EDUCACAO;5500;9.38;0
27825;MEDICO;6000;9.38;0
27826;Reforma da Casa;8000;9.38;0
27827;PESSOAL;7200;9.38;0
27828;Quitar outras dividas;11250;9.38;0
27829;MEDICO;12000;9.38;0
27830;Investimento;12500;9.38;0
27831;EDUCACAO;12000;9.38;0
27832;EDUCACAO;11250;9.38;0
27833;Quitar outras dividas;6500;9.38;0
27834;Quitar outras dividas;6500;9.38;0
27835;Reforma da Casa;18000;9.38;1
27836;Quitar outras dividas;5400;9.38;0
27837;PESSOAL;13500;9.38;0
27838;Reforma da Casa;6000;9.38;0
27839;Quitar outras dividas;20000;9.45;0
27840;Quitar outras dividas;3000;9.45;0
27841;EDUCACAO;4000;9.45;0
27842;PESSOAL;4000;9.45;0
27843;Investimento;4000;9.45;0
27844;PESSOAL;4800;9.45;0
27845;Quitar outras dividas;5000;9.45;0
27846;Investimento;16000;9.45;0
27847;Reforma da Casa;7200;9.45;1
27848;Quitar outras dividas;7300;9.45;0
27849;Quitar outras dividas;6000;9.45;0
27850;EDUCACAO;17000;9.45;0
27851;PESSOAL;10000;9.45;0
27852;Reforma da Casa;10000;9.45;0
27853;MEDICO;10000;9.45;0
27854;Quitar outras dividas;14000;9.45;1
27855;EDUCACAO;12800;9.45;0
27856;PESSOAL;14275;9.45;0
27857;EDUCACAO;15000;9.45;0
27858;MEDICO;7300;9.45;0
27859;EDUCACAO;4000;9.45;0
27860;PESSOAL;4000;9.45;0
27861;PESSOAL;20000;9.45;0
27862;Quitar outras dividas;10000;9.45;0
27863;EDUCACAO;15000;9.45;0
27864;EDUCACAO;4700;9.45;0
27865;Investimento;5000;9.45;0
27866;Investimento;20000;9.45;0
27867;Investimento;8500;9.45;0
27868;Reforma da Casa;5750;9.45;0
27869;Quitar outras dividas;7000;9.45;1
27870;Quitar outras dividas;7500;9.45;1
27871;MEDICO;10425;9.45;0
27872;PESSOAL;3000;9.45;0
27873;MEDICO;12100;9.45;0
27874;EDUCACAO;12800;9.45;0
27875;EDUCACAO;6000;9.45;0
27876;Investimento;20000;9.45;0
27877;Quitar outras dividas;20000;9.45;0
27878;PESSOAL;1000;9.45;0
27879;EDUCACAO;7000;9.45;1
27880;EDUCACAO;1000;9.45;0
27881;MEDICO;7200;9.51;0
27882;Investimento;19000;9.51;0
27883;PESSOAL;10000;9.51;0
27884;MEDICO;20000;9.51;0
27885;Quitar outras dividas;25000;9.51;0
27886;MEDICO;10000;9.51;0
27887;Quitar outras dividas;6000;9.51;0
27888;EDUCACAO;23000;9.62;1
27889;Quitar outras dividas;1000;9.62;0
27890;EDUCACAO;1200;9.62;0
27891;EDUCACAO;4000;9.62;0
27892;PESSOAL;1500;9.62;0
27893;Reforma da Casa;2500;9.62;0
27894;PESSOAL;3000;9.62;0
27895;PESSOAL;3000;9.62;1
27896;Investimento;1500;9.62;0
27897;MEDICO;3500;9.62;0
27898;PESSOAL;3500;9.62;0
27899;Quitar outras dividas;3600;9.62;1
27900;MEDICO;10800;9.62;0
27901;MEDICO;7000;9.62;0
27902;Quitar outras dividas;4500;9.62;0
27903;EDUCACAO;4500;9.62;0
27904;Investimento;4800;9.62;0
27905;EDUCACAO;4800;9.62;0
27906;EDUCACAO;9250;9.62;0
27907;MEDICO;1000;9.62;0
27908;Reforma da Casa;12000;9.62;0
27909;Reforma da Casa;10750;9.62;0
27910;Quitar outras dividas;2000;9.62;0
27911;PESSOAL;6400;9.62;0
27912;Quitar outras dividas;5100;9.62;0
27913;Investimento;6925;9.62;0
27914;MEDICO;7000;9.62;1
27915;MEDICO;7200;9.62;0
27916;MEDICO;7750;9.62;0
27917;Investimento;12000;9.62;0
27918;EDUCACAO;7000;9.62;0
27919;Reforma da Casa;5000;9.62;1
27920;Reforma da Casa;5000;9.62;1
27921;Investimento;20000;9.62;0
27922;Investimento;13750;9.62;0
27923;MEDICO;2000;9.62;0
27924;EDUCACAO;10000;9.62;0
27925;Investimento;25000;9.62;0
27926;MEDICO;2900;9.62;1
27927;EDUCACAO;12000;9.62;0
27928;EDUCACAO;10000;9.62;0
27929;MEDICO;10000;9.62;0
27930;PESSOAL;9000;9.62;0
27931;Quitar outras dividas;12000;9.62;0
27932;Quitar outras dividas;12500;9.62;0
27933;Reforma da Casa;12000;9.62;0
27934;Quitar outras dividas;5000;9.62;0
27935;MEDICO;14400;9.62;1
27936;MEDICO;14400;9.62;0
27937;Quitar outras dividas;14550;9.62;0
27938;EDUCACAO;15000;9.62;1
27939;Reforma da Casa;7200;9.62;0
27940;Quitar outras dividas;1500;9.62;0
27941;EDUCACAO;4800;9.62;0
27942;EDUCACAO;7000;9.62;1
27943;Reforma da Casa;5100;9.62;0
27944;Reforma da Casa;10000;9.62;0
27945;EDUCACAO;20000;9.62;0
27946;EDUCACAO;1500;9.62;0
27947;Quitar outras dividas;25000;9.62;0
27948;EDUCACAO;7200;9.62;0
27949;EDUCACAO;3000;9.62;1
27950;Investimento;25000;9.62;0
27951;Reforma da Casa;2500;9.62;0
27952;PESSOAL;2400;9.62;0
27953;PESSOAL;2400;9.62;0
27954;Reforma da Casa;1600;9.62;0
27955;EDUCACAO;3700;9.62;0
27956;MEDICO;3850;9.62;0
27957;PESSOAL;4000;9.62;0
27958;MEDICO;4600;9.62;0
27959;Quitar outras dividas;12000;9.62;0
27960;EDUCACAO;5000;9.62;0
27961;Investimento;5000;9.62;0
27962;Reforma da Casa;7000;9.62;1
27963;EDUCACAO;7000;9.62;0
27964;MEDICO;9600;9.62;0
27965;Quitar outras dividas;8000;9.62;0
27966;PESSOAL;6300;9.62;0
27967;PESSOAL;5000;9.62;0
27968;EDUCACAO;2500;9.62;0
27969;PESSOAL;12000;9.62;0
27970;EDUCACAO;10000;9.62;0
27971;Investimento;2400;9.62;0
27972;MEDICO;7000;9.62;0
27973;Quitar outras dividas;20000;9.62;0
27974;EDUCACAO;2500;9.62;1
27975;PESSOAL;12800;9.62;0
27976;Reforma da Casa;25000;9.62;0
27977;MEDICO;15000;9.62;1
27978;EDUCACAO;11000;9.62;0
27979;PESSOAL;25000;9.62;0
27980;PESSOAL;2400;9.62;0
27981;Investimento;25000;9.62;0
27982;EDUCACAO;10000;9.62;0
27983;Quitar outras dividas;1200;9.62;0
27984;PESSOAL;2500;9.62;0
27985;MEDICO;5000;9.62;0
27986;Reforma da Casa;7000;9.62;0
27987;PESSOAL;15000;9.62;0
27988;Reforma da Casa;1500;9.62;1
27989;MEDICO;12000;9.62;0
27990;MEDICO;2800;9.62;0
27991;PESSOAL;5000;9.62;0
27992;Quitar outras dividas;5000;9.62;0
27993;Investimento;12000;9.63;0
27994;Investimento;4375;9.63;1
27995;PESSOAL;12000;9.63;0
27996;EDUCACAO;22000;9.63;1
27997;Investimento;8500;9.63;0
27998;EDUCACAO;2400;9.63;0
27999;EDUCACAO;5600;9.63;0
28000;Investimento;18000;9.63;0
28001;MEDICO;7000;9.63;0
28002;Quitar outras dividas;17000;9.63;0
28003;PESSOAL;11100;9.63;0
28004;EDUCACAO;1000;9.63;0
28005;Quitar outras dividas;2750;9.63;0
28006;EDUCACAO;10000;9.63;0
28007;MEDICO;1000;9.63;0
28008;Quitar outras dividas;8400;9.63;0
28009;EDUCACAO;15000;9.63;0
28010;EDUCACAO;2000;9.63;0
28011;PESSOAL;4750;9.63;1
28012;MEDICO;13000;9.63;1
28013;Reforma da Casa;3000;9.63;1
28014;PESSOAL;6425;9.63;0
28015;EDUCACAO;5000;9.63;0
28016;EDUCACAO;12000;9.63;0
28017;MEDICO;3000;9.63;0
28018;EDUCACAO;3000;9.63;0
28019;EDUCACAO;3000;9.63;0
28020;MEDICO;1500;9.63;0
28021;PESSOAL;3200;9.63;0
28022;MEDICO;18225;9.63;1
28023;EDUCACAO;3500;9.63;0
28024;EDUCACAO;7500;9.63;0
28025;PESSOAL;3600;9.63;0
28026;Quitar outras dividas;3200;9.63;0
28027;EDUCACAO;10700;9.63;0
28028;Quitar outras dividas;18000;9.63;0
28029;Quitar outras dividas;4000;9.63;0
28030;MEDICO;11000;9.63;0
28031;MEDICO;4500;9.63;1
28032;Reforma da Casa;6500;9.63;0
28033;MEDICO;9700;9.63;0
28034;Reforma da Casa;4950;9.63;1
28035;Reforma da Casa;8000;9.63;0
28036;PESSOAL;9000;9.63;0
28037;PESSOAL;5000;9.63;0
28038;PESSOAL;10000;9.63;0
28039;Reforma da Casa;9000;9.63;0
28040;Quitar outras dividas;10000;9.63;1
28041;EDUCACAO;9000;9.63;1
28042;MEDICO;7000;9.63;0
28043;Reforma da Casa;5000;9.63;0
28044;EDUCACAO;5000;9.63;0
28045;MEDICO;9250;9.63;1
28046;Investimento;5600;9.63;0
28047;Investimento;5600;9.63;0
28048;PESSOAL;5775;9.63;1
28049;PESSOAL;4000;9.63;0
28050;PESSOAL;5900;9.63;0
28051;Investimento;6000;9.63;1
28052;PESSOAL;6000;9.63;0
28053;EDUCACAO;6000;9.63;0
28054;EDUCACAO;9925;9.63;0
28055;PESSOAL;11500;9.63;1
28056;MEDICO;6000;9.63;0
28057;EDUCACAO;6000;9.63;0
28058;Reforma da Casa;6000;9.63;0
28059;MEDICO;10200;9.63;0
28060;PESSOAL;6000;9.63;0
28061;PESSOAL;15000;9.63;0
28062;Reforma da Casa;10000;9.63;0
28063;MEDICO;10000;9.63;0
28064;EDUCACAO;6025;9.63;0
28065;MEDICO;7000;9.63;0
28066;PESSOAL;3000;9.63;0
28067;PESSOAL;15250;9.63;0
28068;EDUCACAO;5000;9.63;0
28069;EDUCACAO;6800;9.63;0
28070;MEDICO;13500;9.63;0
28071;Reforma da Casa;12000;9.63;0
28072;EDUCACAO;12000;9.63;0
28073;PESSOAL;7000;9.63;0
28074;MEDICO;7000;9.63;0
28075;EDUCACAO;12000;9.63;0
28076;Investimento;7000;9.63;0
28077;EDUCACAO;7200;9.63;0
28078;EDUCACAO;7475;9.63;0
28079;Quitar outras dividas;6000;9.63;0
28080;Investimento;9575;9.63;0
28081;Investimento;7500;9.63;0
28082;MEDICO;7750;9.63;0
28083;Reforma da Casa;7000;9.63;0
28084;MEDICO;8000;9.63;0
28085;Quitar outras dividas;8000;9.63;0
28086;MEDICO;8000;9.63;0
28087;PESSOAL;8000;9.63;0
28088;PESSOAL;10000;9.63;0
28089;MEDICO;10000;9.63;1
28090;EDUCACAO;1000;9.63;0
28091;PESSOAL;8000;9.63;0
28092;Investimento;13000;9.63;0
28093;MEDICO;8000;9.63;0
28094;MEDICO;14400;9.63;0
28095;Quitar outras dividas;4000;9.63;0
28096;MEDICO;9000;9.63;0
28097;Investimento;9500;9.63;0
28098;EDUCACAO;9000;9.63;0
28099;EDUCACAO;8800;9.63;0
28100;PESSOAL;10000;9.63;0
28101;Quitar outras dividas;7000;9.63;0
28102;Quitar outras dividas;5000;9.63;0
28103;Investimento;10000;9.63;1
28104;MEDICO;10000;9.63;1
28105;EDUCACAO;10000;9.63;0
28106;MEDICO;10000;9.63;0
28107;MEDICO;4300;9.63;0
28108;PESSOAL;9000;9.63;0
28109;EDUCACAO;4200;9.63;0
28110;EDUCACAO;10000;9.63;0
28111;Quitar outras dividas;12000;9.63;1
28112;Quitar outras dividas;10000;9.63;0
28113;Quitar outras dividas;10000;9.63;0
28114;Reforma da Casa;3000;9.63;0
28115;Investimento;6000;9.63;0
28116;Quitar outras dividas;15000;9.63;0
28117;PESSOAL;14500;9.63;0
28118;Investimento;10000;9.63;0
28119;PESSOAL;15000;9.63;0
28120;PESSOAL;12000;9.63;1
28121;PESSOAL;12000;9.63;0
28122;PESSOAL;14700;9.63;0
28123;MEDICO;12000;9.63;0
28124;PESSOAL;12000;9.63;0
28125;Quitar outras dividas;3000;9.63;0
28126;MEDICO;12000;9.63;0
28127;EDUCACAO;12000;9.63;0
28128;EDUCACAO;12000;9.63;0
28129;EDUCACAO;10000;9.63;1
28130;EDUCACAO;1500;9.63;0
28131;PESSOAL;7000;9.63;0
28132;EDUCACAO;6800;9.63;0
28133;MEDICO;15000;9.63;0
28134;PESSOAL;6400;9.63;0
28135;MEDICO;7000;9.63;1
28136;MEDICO;14000;9.63;0
28137;EDUCACAO;15000;9.63;0
28138;MEDICO;9850;9.63;0
28139;PESSOAL;3000;9.63;0
28140;EDUCACAO;14000;9.63;0
28141;Investimento;5000;9.63;0
28142;Investimento;15000;9.63;1
28143;Reforma da Casa;9000;9.63;1
28144;EDUCACAO;15000;9.63;1
28145;PESSOAL;15000;9.63;1
28146;MEDICO;15000;9.63;1
28147;Quitar outras dividas;16000;9.63;0
28148;MEDICO;8000;9.63;0
28149;PESSOAL;15000;9.63;0
28150;EDUCACAO;11400;9.63;0
28151;MEDICO;2500;9.63;0
28152;EDUCACAO;5000;9.63;0
28153;Quitar outras dividas;6000;9.63;0
28154;EDUCACAO;20000;9.63;0
28155;Quitar outras dividas;10000;9.63;0
28156;EDUCACAO;1000;9.63;1
28157;PESSOAL;9000;9.63;0
28158;EDUCACAO;1500;9.63;0
28159;Investimento;5600;9.63;0
28160;Quitar outras dividas;7200;9.63;0
28161;EDUCACAO;9000;9.63;0
28162;EDUCACAO;7750;9.63;0
28163;MEDICO;6000;9.63;0
28164;Quitar outras dividas;14500;9.63;0
28165;PESSOAL;16000;9.63;0
28166;MEDICO;6000;9.63;0
28167;Quitar outras dividas;14000;9.63;0
28168;Investimento;15000;9.63;1
28169;EDUCACAO;5000;9.63;0
28170;PESSOAL;5000;9.63;0
28171;PESSOAL;15000;9.63;0
28172;MEDICO;12000;9.63;0
28173;EDUCACAO;9000;9.63;0
28174;EDUCACAO;10000;9.63;0
28175;EDUCACAO;9925;9.63;0
28176;EDUCACAO;11100;9.63;0
28177;EDUCACAO;2500;9.63;0
28178;PESSOAL;6700;9.63;1
28179;Investimento;12000;9.63;0
28180;EDUCACAO;15000;9.63;0
28181;Quitar outras dividas;1000;9.63;0
28182;PESSOAL;6000;9.63;0
28183;Reforma da Casa;1500;9.63;1
28184;MEDICO;10000;9.63;0
28185;PESSOAL;15000;9.63;0
28186;Quitar outras dividas;15000;9.63;0
28187;EDUCACAO;15000;9.63;1
28188;Quitar outras dividas;2200;9.63;0
28189;Quitar outras dividas;15000;9.63;0
28190;Quitar outras dividas;13000;9.63;0
28191;PESSOAL;1800;9.63;0
28192;MEDICO;3000;9.63;0
28193;EDUCACAO;4000;9.63;0
28194;Reforma da Casa;3200;9.63;1
28195;PESSOAL;3200;9.63;0
28196;Investimento;12000;9.63;0
28197;Investimento;11000;9.63;0
28198;Reforma da Casa;2500;9.63;0
28199;Reforma da Casa;10800;9.63;1
28200;MEDICO;10500;9.63;0
28201;Quitar outras dividas;3600;9.63;0
28202;EDUCACAO;3600;9.63;0
28203;Investimento;3600;9.63;0
28204;PESSOAL;3650;9.63;0
28205;MEDICO;4000;9.63;0
28206;Quitar outras dividas;4700;9.63;0
28207;EDUCACAO;3500;9.63;0
28208;Investimento;4800;9.63;0
28209;Quitar outras dividas;4800;9.63;1
28210;Reforma da Casa;10000;9.63;0
28211;Investimento;10000;9.63;0
28212;Quitar outras dividas;5000;9.63;0
28213;EDUCACAO;5000;9.63;0
28214;MEDICO;5000;9.63;0
28215;EDUCACAO;9000;9.63;1
28216;PESSOAL;5000;9.63;0
28217;EDUCACAO;5000;9.63;0
28218;PESSOAL;5000;9.63;0
28219;EDUCACAO;13000;9.63;0
28220;PESSOAL;5000;9.63;0
28221;MEDICO;5500;9.63;0
28222;MEDICO;6000;9.63;0
28223;Investimento;6000;9.63;0
28224;MEDICO;7200;9.63;0
28225;MEDICO;7000;9.63;0
28226;PESSOAL;14675;9.63;0
28227;Investimento;6500;9.63;0
28228;Reforma da Casa;15000;9.63;0
28229;MEDICO;6400;9.63;0
28230;EDUCACAO;7200;9.63;0
28231;Quitar outras dividas;10050;9.63;0
28232;Reforma da Casa;13000;9.63;0
28233;EDUCACAO;1200;9.63;1
28234;EDUCACAO;10000;9.63;1
28235;PESSOAL;5000;9.63;0
28236;Reforma da Casa;8000;9.63;0
28237;Quitar outras dividas;10000;9.63;0
28238;MEDICO;8000;9.63;0
28239;Quitar outras dividas;4500;9.63;0
28240;MEDICO;8750;9.63;0
28241;Quitar outras dividas;12000;9.63;1
28242;Quitar outras dividas;5250;9.63;0
28243;MEDICO;9750;9.63;1
28244;PESSOAL;10000;9.63;0
28245;Quitar outras dividas;3000;9.63;0
28246;PESSOAL;15000;9.63;1
28247;Quitar outras dividas;6000;9.63;0
28248;EDUCACAO;11500;9.63;0
28249;EDUCACAO;10000;9.63;0
28250;MEDICO;12000;9.63;0
28251;Reforma da Casa;6000;9.63;0
28252;PESSOAL;8000;9.63;0
28253;EDUCACAO;4000;9.63;0
28254;Reforma da Casa;12000;9.63;1
28255;Reforma da Casa;7200;9.63;0
28256;Reforma da Casa;6500;9.63;0
28257;Reforma da Casa;12000;9.63;0
28258;Investimento;7200;9.63;0
28259;EDUCACAO;2725;9.63;0
28260;PESSOAL;9000;9.63;0
28261;Investimento;10000;9.63;0
28262;Investimento;7000;9.63;0
28263;MEDICO;12500;9.63;0
28264;PESSOAL;10000;9.63;0
28265;EDUCACAO;35000;9.63;0
28266;PESSOAL;3000;9.63;0
28267;Investimento;14000;9.63;0
28268;Quitar outras dividas;14000;9.63;0
28269;Investimento;1800;9.63;0
28270;Quitar outras dividas;14000;9.63;0
28271;Reforma da Casa;15000;9.63;0
28272;PESSOAL;12000;9.63;0
28273;Investimento;10000;9.63;0
28274;Investimento;12000;9.63;0
28275;Reforma da Casa;2400;9.63;0
28276;Investimento;35000;9.63;0
28277;EDUCACAO;10800;9.63;0
28278;Quitar outras dividas;2000;9.63;0
28279;PESSOAL;5000;9.63;0
28280;EDUCACAO;14000;9.63;0
28281;Quitar outras dividas;18400;9.63;0
28282;PESSOAL;4800;9.63;0
28283;Reforma da Casa;15000;9.63;0
28284;PESSOAL;9000;9.63;0
28285;PESSOAL;10000;9.63;0
28286;EDUCACAO;10000;9.63;0
28287;EDUCACAO;16000;9.63;0
28288;MEDICO;7800;9.63;0
28289;Investimento;6000;9.63;0
28290;Quitar outras dividas;2400;9.63;0
28291;Investimento;6700;9.63;1
28292;EDUCACAO;14000;9.63;0
28293;Investimento;3600;9.63;0
28294;PESSOAL;3200;9.63;0
28295;MEDICO;10000;9.63;0
28296;EDUCACAO;14000;9.63;0
28297;Reforma da Casa;15000;9.63;0
28298;MEDICO;7800;9.63;0
28299;Reforma da Casa;14675;9.63;0
28300;Quitar outras dividas;12000;9.63;0
28301;Quitar outras dividas;1500;9.63;0
28302;Reforma da Casa;8000;9.63;0
28303;Quitar outras dividas;14900;9.63;0
28304;EDUCACAO;2200;9.63;1
28305;MEDICO;15000;9.63;0
28306;Investimento;12000;9.63;0
28307;PESSOAL;10000;9.63;0
28308;MEDICO;8000;9.63;0
28309;Quitar outras dividas;5000;9.63;0
28310;Reforma da Casa;8000;9.63;0
28311;Investimento;10000;9.63;0
28312;Quitar outras dividas;6000;9.63;0
28313;Quitar outras dividas;5000;9.63;0
28314;EDUCACAO;6000;9.63;0
28315;Reforma da Casa;6000;9.63;0
28316;Investimento;3000;9.63;0
28317;PESSOAL;7000;9.63;0
28318;MEDICO;7200;9.63;0
28319;Reforma da Casa;13000;9.63;0
28320;Quitar outras dividas;3000;9.63;0
28321;PESSOAL;7500;9.63;0
28322;Quitar outras dividas;15000;9.63;0
28323;EDUCACAO;8000;9.63;0
28324;Investimento;12000;9.63;0
28325;Quitar outras dividas;15000;9.63;0
28326;PESSOAL;8000;9.63;0
28327;PESSOAL;8000;9.63;0
28328;PESSOAL;7200;9.63;0
28329;Reforma da Casa;10000;9.63;0
28330;MEDICO;10000;9.63;1
28331;Quitar outras dividas;7700;9.63;0
28332;Investimento;15000;9.63;0
28333;EDUCACAO;4000;9.63;0
28334;Reforma da Casa;8000;9.63;0
28335;EDUCACAO;4000;9.63;0
28336;Investimento;5200;9.63;0
28337;Reforma da Casa;15000;9.63;0
28338;MEDICO;1800;9.63;0
28339;MEDICO;16000;9.63;0
28340;PESSOAL;6000;9.63;0
28341;EDUCACAO;14900;9.63;0
28342;MEDICO;7200;9.63;0
28343;MEDICO;1500;9.63;0
28344;Quitar outras dividas;8000;9.63;0
28345;Reforma da Casa;5000;9.63;0
28346;MEDICO;8000;9.63;0
28347;PESSOAL;8400;9.63;0
28348;EDUCACAO;25000;9.64;1
28349;EDUCACAO;15000;9.64;1
28350;MEDICO;15000;9.64;0
28351;PESSOAL;10000;9.64;1
28352;MEDICO;10000;9.64;0
28353;PESSOAL;2500;9.64;1
28354;Reforma da Casa;25000;9.64;0
28355;EDUCACAO;9000;9.64;1
28356;PESSOAL;5000;9.64;0
28357;Investimento;1000;9.64;1
28358;EDUCACAO;1000;9.64;1
28359;EDUCACAO;15000;9.64;0
28360;Reforma da Casa;25000;9.64;0
28361;EDUCACAO;20000;9.64;1
28362;PESSOAL;6400;9.64;0
28363;MEDICO;4800;9.64;0
28364;MEDICO;2825;9.64;0
28365;Investimento;1200;9.67;0
28366;Quitar outras dividas;7125;9.67;0
28367;MEDICO;6400;9.67;0
28368;MEDICO;13500;9.67;0
28369;MEDICO;5000;9.67;0
28370;MEDICO;13500;9.67;0
28371;EDUCACAO;4000;9.67;0
28372;MEDICO;3000;9.7;1
28373;EDUCACAO;3600;9.7;0
28374;Investimento;6000;9.7;0
28375;PESSOAL;1500;9.7;0
28376;Quitar outras dividas;2700;9.7;0
28377;EDUCACAO;10000;9.7;0
28378;Reforma da Casa;3000;9.7;0
28379;Quitar outras dividas;3200;9.7;0
28380;EDUCACAO;20050;9.76;1
28381;PESSOAL;16600;9.76;0
28382;PESSOAL;8000;9.76;0
28383;Quitar outras dividas;2500;9.76;0
28384;EDUCACAO;3000;9.76;0
28385;Reforma da Casa;3000;9.76;0
28386;PESSOAL;10000;9.76;1
28387;Investimento;4000;9.76;1
28388;EDUCACAO;4000;9.76;0
28389;Reforma da Casa;4500;9.76;1
28390;Quitar outras dividas;8000;9.76;0
28391;Investimento;21000;9.76;0
28392;Quitar outras dividas;5500;9.76;0
28393;PESSOAL;5500;9.76;0
28394;Quitar outras dividas;6000;9.76;0
28395;MEDICO;7000;9.76;0
28396;MEDICO;7500;9.76;1
28397;Investimento;7500;9.76;0
28398;Reforma da Casa;500;9.76;0
