ID;idade;renda_ano;moradia;anos_trabalho_atual;dados_contato;anos_hist_credito
11452;24;75000;FINANCIADA;4;0;4
11456;24;75000;FINANCIADA;3;0;4
11460;24;75000;FINANCIADA;4;0;2
11469;24;75000;FINANCIADA;8;0;4
11475;24;75000;FINANCIADA;7;1;4
11483;24;75000;FINANCIADA;4;0;2
11493;24;75000;FINANCIADA;3;0;2
11500;24;75000;FINANCIADA;7;1;4
11506;24;75000;FINANCIADA;7;0;3
11509;24;75000;propria;8;0;4
11521;24;75000;FINANCIADA;4;1;4
11527;24;75000;FINANCIADA;8;1;3
11535;24;75000;FINANCIADA;0;0;3
11542;24;75000;FINANCIADA;4;0;3
11552;24;75000;FINANCIADA;8;0;3
11553;24;75000;FINANCIADA;5;0;2
11564;24;75000;FINANCIADA;0;0;4
11565;24;75000;FINANCIADA;3;0;3
11568;24;75000;FINANCIADA;;0;4
11574;24;75000;FINANCIADA;3;0;4
11592;24;75000;FINANCIADA;8;0;4
11593;24;75000;propria;0;0;3
11600;24;75000;FINANCIADA;9;0;2
11629;24;75000;FINANCIADA;6;0;3
11636;24;75000;FINANCIADA;8;0;2
11643;24;75000;FINANCIADA;8;0;4
11646;24;75000;FINANCIADA;8;0;2
11659;24;75000;FINANCIADA;6;0;2
11666;24;75000;aluguel;4;0;4
11668;24;75000;aluguel;8;0;3
11669;24;75000;FINANCIADA;8;0;4
11671;24;75000;propria;8;0;2
11675;24;75000;propria;2;0;4
11689;24;75000;propria;4;0;3
11690;24;75000;Outros;5;1;3
11695;24;75000;FINANCIADA;8;0;2
11702;24;75000;FINANCIADA;1;0;4
11706;24;75000;propria;8;0;2
11714;24;75000;FINANCIADA;5;1;3
11715;24;75000;FINANCIADA;6;0;4
11721;24;75000;FINANCIADA;2;0;4
11722;24;75000;FINANCIADA;7;0;3
11738;24;75000;FINANCIADA;8;0;3
12883;24;75000;aluguel;0;0;2
12884;24;75000;aluguel;8;0;4
12899;24;75000;aluguel;7;1;3
13707;24;75000;aluguel;3;0;4
15509;24;75000;aluguel;6;0;4
16153;24;75000;FINANCIADA;5;0;4
16339;24;75000;propria;8;0;3
16596;24;75000;aluguel;2;0;4
16601;24;75000;aluguel;0;0;3
16679;24;75000;aluguel;4;0;2
16855;24;75000;FINANCIADA;;0;3
17135;24;75000;aluguel;4;0;2
17342;24;75000;aluguel;6;0;4
11762;24;75200;propria;5;0;2
11763;24;75360;propria;4;0;3
11772;24;75600;FINANCIADA;5;0;2
11779;24;75744;FINANCIADA;2;0;2
11823;24;75996;aluguel;1;0;2
11797;24;76000;FINANCIADA;8;0;3
11798;24;76000;FINANCIADA;8;0;2
11800;24;76000;FINANCIADA;7;0;4
11801;24;76000;FINANCIADA;8;0;3
11806;24;76000;FINANCIADA;9;0;2
12530;24;76000;FINANCIADA;9;0;3
13093;24;76000;FINANCIADA;3;1;4
15758;24;76000;aluguel;6;0;3
17070;24;76000;FINANCIADA;8;0;4
1946;24;76248;aluguel;8;0;3
11842;24;76494;FINANCIADA;3;0;3
8470;24;76554;aluguel;8;0;2
507;24;76597;aluguel;5;0;2
17004;24;76597;aluguel;5;0;4
7621;24;76800;aluguel;0;0;3
9434;24;77000;aluguel;2;0;3
11863;24;77000;FINANCIADA;6;0;2
11873;24;77000;FINANCIADA;1;0;2
11876;24;77000;FINANCIADA;2;0;2
11889;24;77000;FINANCIADA;8;0;3
12912;24;77000;aluguel;6;0;4
11908;24;77237;FINANCIADA;8;0;3
3086;24;77300;aluguel;4;0;3
11911;24;77350;FINANCIADA;2;1;4
14283;24;77350;FINANCIADA;2;1;3
6994;24;77385;aluguel;5;0;4
10001;24;77385;aluguel;6;0;3
13613;24;77385;aluguel;4;0;4
5181;24;77496;aluguel;2;0;4
7635;24;77500;aluguel;0;0;3
10289;24;77964;aluguel;4;0;2
51;24;78000;aluguel;4;1;4
936;24;78000;aluguel;1;0;2
3255;24;78000;aluguel;1;0;3
11931;24;78000;FINANCIADA;0;0;4
11936;24;78000;propria;6;0;3
11943;24;78000;FINANCIADA;0;0;4
11944;24;78000;FINANCIADA;3;0;4
11959;24;78000;FINANCIADA;3;0;2
11965;24;78000;FINANCIADA;8;0;4
11986;24;78000;FINANCIADA;8;0;3
11997;24;78000;FINANCIADA;4;0;4
11999;24;78000;propria;8;0;4
12005;24;78000;FINANCIADA;5;0;2
12666;24;78000;FINANCIADA;0;0;2
13173;24;78000;FINANCIADA;8;0;4
13348;24;78000;FINANCIADA;0;0;4
5605;24;78300;aluguel;0;0;3
7177;24;78300;aluguel;2;0;3
12022;24;78386;propria;3;0;3
12024;24;78400;FINANCIADA;5;0;2
12028;24;78500;FINANCIADA;8;0;4
13616;24;78600;aluguel;0;1;4
8;24;78956;aluguel;5;0;4
779;24;78996;aluguel;2;0;2
273;24;79000;aluguel;9;1;4
558;24;79000;aluguel;8;0;2
7179;24;79000;aluguel;3;0;3
9439;24;79000;aluguel;0;0;2
12053;24;79000;FINANCIADA;4;0;3
13412;24;79000;FINANCIADA;4;0;2
13815;24;79000;aluguel;2;0;2
16087;24;79000;aluguel;8;0;4
17182;24;79000;aluguel;0;0;4
1989;24;79050;aluguel;2;0;4
12081;24;79200;propria;8;0;4
13434;24;79200;FINANCIADA;8;1;3
15802;24;79200;aluguel;3;1;2
12086;24;79400;FINANCIADA;8;0;4
8432;24;79500;aluguel;2;0;4
15763;24;79500;aluguel;8;0;4
228;24;79631;aluguel;8;1;2
229;24;79632;aluguel;0;0;4
12093;24;79632;FINANCIADA;8;1;3
6948;24;79650;aluguel;4;1;3
12096;24;79768;propria;2;1;4
2416;24;79800;aluguel;8;0;2
8415;24;79992;aluguel;0;0;4
231;24;80000;aluguel;6;0;2
435;24;80000;aluguel;2;0;2
511;24;80000;aluguel;0;0;4
758;24;80000;aluguel;3;0;4
4150;24;80000;aluguel;7;1;2
7624;24;80000;aluguel;6;0;4
8146;24;80000;aluguel;6;0;2
11729;24;80000;aluguel;0;1;4
11750;24;80000;aluguel;5;0;4
12110;24;80000;FINANCIADA;9;0;2
12120;24;80000;FINANCIADA;8;0;2
12124;24;80000;FINANCIADA;8;0;4
12125;24;80000;FINANCIADA;8;0;4
12128;24;80000;FINANCIADA;7;0;2
12144;24;80000;FINANCIADA;6;0;4
12168;24;80000;FINANCIADA;4;1;3
12172;24;80000;propria;5;0;4
12177;24;80000;FINANCIADA;2;0;4
12184;24;80000;FINANCIADA;8;0;2
12186;24;80000;FINANCIADA;2;0;2
12188;24;80000;FINANCIADA;4;0;2
12197;24;80000;FINANCIADA;8;1;2
12202;24;80000;propria;8;0;3
12207;24;80000;FINANCIADA;8;1;3
12209;24;80000;FINANCIADA;8;0;4
12243;24;80000;FINANCIADA;8;1;2
12249;24;80000;FINANCIADA;2;0;4
12253;24;80000;propria;0;0;4
12269;24;80000;FINANCIADA;6;0;2
12280;24;80000;FINANCIADA;8;1;3
12289;24;80000;FINANCIADA;0;0;3
12300;24;80000;FINANCIADA;8;0;2
12302;24;80000;FINANCIADA;8;1;4
12313;24;80000;FINANCIADA;0;1;2
12334;24;80000;FINANCIADA;0;0;4
12339;24;80000;propria;0;0;2
12365;24;80000;FINANCIADA;8;0;4
12369;24;80000;propria;8;0;2
12920;24;80000;aluguel;5;0;2
12925;24;80000;aluguel;5;0;2
12941;24;80000;aluguel;2;1;3
16829;24;80000;aluguel;3;1;3
17241;24;80000;propria;8;0;3
17415;24;80000;FINANCIADA;8;0;2
17628;24;80000;FINANCIADA;8;0;2
17634;24;80000;FINANCIADA;6;0;3
17735;24;80000;FINANCIADA;0;0;2
17745;24;80000;FINANCIADA;8;0;3
11755;24;80004;aluguel;3;0;2
11756;24;80004;aluguel;3;0;4
12374;24;80004;propria;3;1;4
12376;24;80004;FINANCIADA;8;0;3
12379;24;80004;propria;8;0;3
12391;24;80004;FINANCIADA;8;0;4
12953;24;80004;aluguel;1;0;3
5676;24;80155;aluguel;8;0;3
12403;24;80400;FINANCIADA;5;0;3
13494;24;80400;FINANCIADA;8;0;2
16707;24;80400;FINANCIADA;5;0;2
6905;24;80490;aluguel;8;0;3
12416;24;80689;FINANCIADA;1;1;2
5618;24;81000;aluguel;6;0;3
12434;24;81000;FINANCIADA;8;0;4
12443;24;81000;FINANCIADA;0;0;4
14065;24;81000;aluguel;2;0;4
12446;24;81100;FINANCIADA;8;0;2
9452;24;81600;aluguel;5;1;2
4079;24;81996;aluguel;1;0;4
12474;24;81996;FINANCIADA;4;0;3
245;24;82000;aluguel;8;0;2
1114;24;82000;aluguel;7;0;4
7187;24;82000;aluguel;8;0;4
12477;24;82000;propria;8;1;3
12488;24;82000;FINANCIADA;8;0;3
12495;24;82000;FINANCIADA;8;0;4
12504;24;82000;FINANCIADA;2;0;3
12505;24;82000;FINANCIADA;2;0;4
12511;24;82000;FINANCIADA;8;0;3
12520;24;82000;Outros;2;0;3
12528;24;82000;FINANCIADA;1;0;3
15675;24;82308;aluguel;4;0;4
14407;24;82440;aluguel;8;0;4
4679;24;82500;aluguel;8;0;4
12542;24;82500;propria;8;0;4
11765;24;82632;aluguel;0;0;4
12554;24;82726;FINANCIADA;7;1;4
16216;24;82726;FINANCIADA;7;0;4
11770;24;82800;aluguel;4;0;3
12557;24;82800;FINANCIADA;0;0;3
9;24;83000;aluguel;8;0;2
93;24;83000;aluguel;5;1;2
246;24;83000;aluguel;5;0;3
247;24;83000;aluguel;5;1;3
3043;24;83000;aluguel;3;0;3
5207;24;83000;aluguel;8;1;3
9594;24;83000;aluguel;4;0;2
12565;24;83000;FINANCIADA;;0;4
12570;24;83000;FINANCIADA;6;0;3
12577;24;83000;FINANCIADA;6;0;4
13642;24;83000;FINANCIADA;2;1;3
80;24;83004;aluguel;0;1;4
12593;24;83004;FINANCIADA;6;0;2
12980;24;83004;aluguel;4;1;3
12596;24;83050;FINANCIADA;5;1;3
5621;24;83100;aluguel;5;0;3
17522;24;83100;aluguel;5;1;3
13734;24;83290;FINANCIADA;5;0;3
315;24;83300;aluguel;0;0;2
773;24;83500;aluguel;1;0;3
13747;24;83904;FINANCIADA;8;1;4
560;24;84000;aluguel;8;0;4
12637;24;84000;FINANCIADA;8;0;2
12652;24;84000;FINANCIADA;8;0;2
12668;24;84000;propria;5;0;3
12674;24;84000;FINANCIADA;9;0;4
12985;24;84000;aluguel;1;0;2
13719;24;84000;aluguel;3;0;3
16530;24;84000;aluguel;1;0;2
370;24;84200;aluguel;8;0;4
6922;24;84996;aluguel;1;0;3
11794;24;84996;aluguel;3;0;4
12699;24;84996;propria;4;1;2
16998;24;84996;propria;4;1;4
253;24;85000;aluguel;5;0;4
3417;24;85000;aluguel;1;0;2
3524;24;85000;aluguel;1;0;3
5195;24;85000;aluguel;1;0;4
9464;24;85000;aluguel;0;1;2
9560;24;85000;aluguel;6;0;2
11807;24;85000;aluguel;8;0;4
11810;24;85000;aluguel;6;1;2
11814;24;85000;aluguel;8;1;3
12724;24;85000;FINANCIADA;8;0;2
12728;24;85000;FINANCIADA;2;0;3
12729;24;85000;propria;8;0;4
12739;24;85000;FINANCIADA;4;0;4
12748;24;85000;FINANCIADA;8;0;4
12755;24;85000;FINANCIADA;8;0;2
12763;24;85000;FINANCIADA;8;1;4
12765;24;85000;FINANCIADA;2;1;2
12769;24;85000;FINANCIADA;7;0;2
12778;24;85000;propria;2;0;2
12791;24;85000;FINANCIADA;0;0;4
12794;24;85000;propria;4;0;2
12799;24;85000;FINANCIADA;8;0;4
12803;24;85000;FINANCIADA;2;0;4
12812;24;85000;FINANCIADA;8;0;4
12823;24;85000;FINANCIADA;4;0;4
12825;24;85000;FINANCIADA;8;0;3
12835;24;85000;propria;8;0;4
12842;24;85000;FINANCIADA;1;0;3
12845;24;85000;FINANCIADA;2;0;4
12847;24;85000;FINANCIADA;4;0;4
12852;24;85000;FINANCIADA;4;0;4
12854;24;85000;FINANCIADA;3;0;4
12861;24;85000;FINANCIADA;2;0;2
12871;24;85000;FINANCIADA;4;0;3
12886;24;85000;FINANCIADA;1;0;2
12893;24;85000;FINANCIADA;5;0;3
15614;24;85000;aluguel;0;0;3
15781;24;85000;aluguel;1;0;3
15782;24;85000;aluguel;0;0;2
16342;24;85000;FINANCIADA;4;0;4
16663;24;85000;FINANCIADA;2;1;4
16935;24;85000;FINANCIADA;1;0;3
17051;24;85000;FINANCIADA;2;0;4
17619;24;85000;aluguel;5;0;4
17755;24;85000;aluguel;0;0;3
15617;24;85100;aluguel;3;1;2
10294;24;85392;aluguel;9;0;3
17139;24;85392;aluguel;9;0;3
12938;24;85500;FINANCIADA;8;0;2
12939;24;85500;FINANCIADA;3;0;4
14731;24;85850;FINANCIADA;3;1;4
14734;24;85850;FINANCIADA;8;1;4
7387;24;86000;aluguel;8;0;3
12964;24;86000;FINANCIADA;8;0;3
12966;24;86000;FINANCIADA;8;0;3
12981;24;86000;FINANCIADA;3;0;3
13024;24;86000;aluguel;1;0;3
13918;24;86000;FINANCIADA;0;0;4
16450;24;86000;FINANCIADA;0;0;3
5198;24;86250;aluguel;1;0;2
12989;24;86376;FINANCIADA;2;0;3
12990;24;86400;FINANCIADA;8;0;4
12994;24;86400;FINANCIADA;2;0;3
13343;24;86400;aluguel;5;1;4
17508;24;86400;FINANCIADA;2;0;2
12999;24;86610;FINANCIADA;7;1;2
12021;24;86700;aluguel;2;0;4
4281;24;86854;aluguel;8;0;4
258;24;87000;aluguel;8;0;3
1428;24;87000;aluguel;0;0;4
13004;24;87000;FINANCIADA;6;0;4
13005;24;87000;FINANCIADA;1;0;2
13015;24;87000;FINANCIADA;7;0;2
13025;24;87000;FINANCIADA;5;0;3
13029;24;87000;aluguel;0;0;3
13036;24;87000;FINANCIADA;7;0;2
13037;24;87000;FINANCIADA;0;0;3
16095;24;87000;FINANCIADA;5;0;2
16297;24;87000;FINANCIADA;7;0;4
13967;24;87220;FINANCIADA;7;1;3
13057;24;87278;FINANCIADA;3;0;2
13030;24;87500;aluguel;9;1;4
13066;24;87500;FINANCIADA;8;0;4
13070;24;87504;propria;9;0;3
13072;24;87550;FINANCIADA;5;0;4
13073;24;87600;FINANCIADA;8;1;3
13074;24;87600;FINANCIADA;8;0;2
13076;24;87663;FINANCIADA;5;0;2
13077;24;87700;FINANCIADA;8;0;4
4570;24;87996;aluguel;8;1;2
13079;24;87996;FINANCIADA;1;0;4
487;24;88000;aluguel;1;0;2
1848;24;88000;aluguel;2;0;4
13084;24;88000;FINANCIADA;4;0;2
13091;24;88000;FINANCIADA;2;0;4
13100;24;88000;FINANCIADA;8;0;2
14055;24;88000;FINANCIADA;5;0;2
14082;24;88000;aluguel;0;0;3
14158;24;88000;FINANCIADA;2;0;2
14166;24;88000;FINANCIADA;0;0;4
14172;24;88000;FINANCIADA;0;1;3
16165;24;88000;FINANCIADA;8;0;3
17431;24;88000;FINANCIADA;2;1;2
14181;24;88128;FINANCIADA;0;0;2
5688;24;88400;aluguel;8;0;4
13124;24;88494;propria;8;0;2
13131;24;88560;FINANCIADA;7;0;4
13142;24;89000;propria;7;0;4
13152;24;89000;FINANCIADA;8;1;3
14204;24;89000;FINANCIADA;1;1;4
2920;24;89523;aluguel;8;0;3
6939;24;89772;aluguel;8;1;3
17641;24;89772;aluguel;8;1;3
385;24;89908;aluguel;1;0;3
791;24;90000;aluguel;9;0;3
3419;24;90000;aluguel;2;0;3
5640;24;90000;aluguel;0;0;2
5641;24;90000;aluguel;5;0;3
7219;24;90000;aluguel;0;0;4
11829;24;90000;aluguel;0;0;2
11840;24;90000;aluguel;8;0;2
11849;24;90000;aluguel;8;0;4
13049;24;90000;aluguel;4;0;2
13192;24;90000;FINANCIADA;7;0;3
13202;24;90000;FINANCIADA;0;0;3
13205;24;90000;FINANCIADA;3;0;3
13208;24;90000;FINANCIADA;8;0;4
13214;24;90000;FINANCIADA;4;0;3
13220;24;90000;FINANCIADA;8;0;4
13232;24;90000;FINANCIADA;1;0;4
13240;24;90000;FINANCIADA;0;0;2
13251;24;90000;FINANCIADA;7;0;3
13255;24;90000;FINANCIADA;8;0;3
13273;24;90000;FINANCIADA;8;1;2
13275;24;90000;FINANCIADA;0;1;2
13281;24;90000;FINANCIADA;3;0;4
13289;24;90000;propria;8;0;3
13291;24;90000;FINANCIADA;8;0;4
13313;24;90000;FINANCIADA;8;1;2
13319;24;90000;FINANCIADA;4;0;3
13332;24;90000;FINANCIADA;8;0;3
13366;24;90000;FINANCIADA;8;1;4
13373;24;90000;FINANCIADA;4;0;4
13374;24;90000;FINANCIADA;1;1;4
13375;24;90000;FINANCIADA;2;0;3
13377;24;90000;FINANCIADA;8;1;4
13732;24;90000;aluguel;0;0;4
14255;24;90000;FINANCIADA;5;1;4
15641;24;90000;aluguel;6;1;4
15642;24;90000;aluguel;0;0;2
15644;24;90000;aluguel;8;0;3
15653;24;90000;aluguel;3;0;2
15658;24;90000;aluguel;9;1;3
15798;24;90000;aluguel;7;0;2
15913;24;90000;aluguel;1;0;2
17509;24;90000;FINANCIADA;8;1;3
17529;24;90000;aluguel;8;0;4
13743;24;90100;aluguel;6;0;4
13389;24;90474;FINANCIADA;8;0;3
13391;24;90730;FINANCIADA;6;0;2
13395;24;90996;FINANCIADA;0;0;2
13397;24;90996;FINANCIADA;8;1;4
13399;24;90996;FINANCIADA;2;0;3
13402;24;91000;FINANCIADA;9;0;4
13403;24;91000;FINANCIADA;8;0;4
13404;24;91000;FINANCIADA;8;0;4
13415;24;91000;FINANCIADA;5;0;4
13421;24;91000;FINANCIADA;0;0;3
13424;24;91000;FINANCIADA;8;0;3
13425;24;91000;FINANCIADA;0;0;2
17161;24;91000;FINANCIADA;5;0;2
17520;24;91000;FINANCIADA;0;0;4
13435;24;91228;FINANCIADA;2;0;3
7377;24;91700;aluguel;1;0;3
274;24;91800;aluguel;4;1;3
325;24;91800;aluguel;5;1;2
14943;24;91800;propria;8;0;2
14956;24;91800;FINANCIADA;8;0;2
15015;24;91800;FINANCIADA;8;1;2
15039;24;91800;FINANCIADA;0;0;4
276;24;92000;aluguel;1;1;4
295;24;92000;aluguel;1;1;4
372;24;92000;aluguel;8;0;4
13454;24;92000;FINANCIADA;8;0;3
13460;24;92000;FINANCIADA;7;0;4
13464;24;92000;FINANCIADA;9;1;2
13466;24;92000;FINANCIADA;9;0;4
13468;24;92000;propria;4;0;2
13094;24;92004;aluguel;8;1;2
13490;24;92259;FINANCIADA;4;0;4
13095;24;92341;aluguel;9;0;3
17149;24;92341;aluguel;9;0;4
4083;24;93000;aluguel;8;0;2
13546;24;93000;FINANCIADA;3;1;3
16897;24;93000;aluguel;2;0;2
17803;24;93000;FINANCIADA;5;1;3
7627;24;93500;aluguel;2;1;3
13563;24;93600;FINANCIADA;;0;2
3506;24;94000;aluguel;3;0;4
10301;24;94000;aluguel;6;1;2
11869;24;94000;aluguel;8;0;2
13580;24;94000;FINANCIADA;4;0;4
15804;24;94000;aluguel;8;0;3
17192;24;94000;aluguel;6;0;2
15127;24;94102;FINANCIADA;8;0;4
10302;24;94837;aluguel;8;0;2
13102;24;94992;aluguel;1;0;4
809;24;95000;aluguel;4;1;3
1059;24;95000;aluguel;3;0;4
1117;24;95000;aluguel;8;0;3
2164;24;95000;aluguel;4;0;3
4084;24;95000;aluguel;0;0;4
6955;24;95000;aluguel;3;0;4
7380;24;95000;aluguel;8;0;2
11879;24;95000;aluguel;8;0;2
13111;24;95000;aluguel;3;0;3
13618;24;95000;FINANCIADA;1;0;4
13621;24;95000;FINANCIADA;7;0;4
13622;24;95000;FINANCIADA;7;0;2
13643;24;95000;FINANCIADA;3;0;2
13649;24;95000;FINANCIADA;;1;4
13653;24;95000;propria;4;1;3
13662;24;95000;propria;8;0;3
13669;24;95000;FINANCIADA;0;0;4
13678;24;95000;propria;8;0;3
13685;24;95000;FINANCIADA;3;0;2
13692;24;95000;FINANCIADA;8;0;3
13694;24;95000;FINANCIADA;2;0;4
13695;24;95000;FINANCIADA;2;0;3
13717;24;95000;FINANCIADA;4;0;4
14095;24;95000;aluguel;5;0;2
16635;24;95000;aluguel;8;0;4
16677;24;95000;FINANCIADA;7;0;3
16876;24;95000;aluguel;5;0;4
16948;24;95000;aluguel;0;0;4
17373;24;95000;propria;4;0;4
13724;24;95004;FINANCIADA;0;0;3
13727;24;95004;FINANCIADA;8;0;4
13741;24;95610;FINANCIADA;8;0;4
1115;24;96000;aluguel;1;0;2
7227;24;96000;aluguel;6;0;2
13749;24;96000;FINANCIADA;8;0;4
13761;24;96000;FINANCIADA;5;0;4
13765;24;96000;FINANCIADA;1;0;3
13772;24;96000;FINANCIADA;8;0;2
13774;24;96000;FINANCIADA;6;0;4
13777;24;96000;FINANCIADA;8;0;3
13784;24;96000;FINANCIADA;2;0;4
13810;24;96000;FINANCIADA;5;0;4
13814;24;96000;FINANCIADA;8;0;3
13834;24;96000;FINANCIADA;7;1;4
15813;24;96000;aluguel;2;0;3
16655;24;96000;aluguel;6;0;3
17263;24;96000;FINANCIADA;7;0;3
13842;24;96216;FINANCIADA;5;0;4
8483;24;96408;aluguel;1;1;4
6959;24;96500;aluguel;0;0;2
13848;24;96500;FINANCIADA;1;0;4
13852;24;96900;FINANCIADA;8;0;2
9505;24;97000;aluguel;3;0;3
13855;24;97000;FINANCIADA;3;1;2
13862;24;97000;FINANCIADA;6;0;4
13865;24;97000;FINANCIADA;2;0;3
13871;24;97000;FINANCIADA;6;1;4
13881;24;97000;FINANCIADA;2;0;2
17163;24;97000;FINANCIADA;3;0;3
13889;24;97700;FINANCIADA;5;0;3
15262;24;97750;FINANCIADA;0;1;3
4564;24;97850;aluguel;5;0;4
307;24;97908;aluguel;8;1;2
1861;24;98000;aluguel;2;0;2
13896;24;98000;propria;8;0;3
13898;24;98000;FINANCIADA;5;0;3
13899;24;98000;FINANCIADA;8;0;3
13902;24;98000;propria;8;0;2
13907;24;98000;FINANCIADA;8;0;3
13912;24;98000;FINANCIADA;;0;2
13923;24;98000;FINANCIADA;8;0;3
14109;24;98000;aluguel;4;0;3
14577;24;98000;FINANCIADA;1;1;2
14641;24;98000;FINANCIADA;2;1;3
16266;24;98000;propria;8;0;2
16647;24;98000;FINANCIADA;0;1;3
14659;24;98004;FINANCIADA;5;0;3
15841;24;98004;aluguel;0;0;2
16801;24;98004;aluguel;0;1;4
13942;24;98400;FINANCIADA;0;0;2
13394;24;98450;aluguel;8;0;4
13946;24;98518;FINANCIADA;8;0;3
13953;24;99000;FINANCIADA;8;0;2
13963;24;99000;FINANCIADA;8;0;2
17017;24;99000;FINANCIADA;8;0;4
13977;24;99750;FINANCIADA;8;0;3
819;24;99996;aluguel;0;1;3
13987;24;99996;FINANCIADA;5;1;3
1846;24;100000;aluguel;4;0;2
1851;24;100000;aluguel;1;0;2
2927;24;100000;aluguel;0;0;3
3421;24;100000;aluguel;6;0;4
4313;24;100000;aluguel;1;0;2
4573;24;100000;aluguel;5;0;3
4576;24;100000;aluguel;4;1;2
5663;24;100000;aluguel;1;0;3
9699;24;100000;aluguel;8;0;4
11912;24;100000;aluguel;1;1;4
13127;24;100000;aluguel;5;0;2
13992;24;100000;FINANCIADA;1;0;2
14000;24;100000;propria;4;0;2
14023;24;100000;FINANCIADA;4;0;3
14030;24;100000;FINANCIADA;8;0;4
14031;24;100000;FINANCIADA;8;0;4
14032;24;100000;FINANCIADA;1;0;3
14037;24;100000;FINANCIADA;8;0;4
14048;24;100000;FINANCIADA;3;0;2
14054;24;100000;FINANCIADA;7;1;4
14067;24;100000;FINANCIADA;8;0;2
14071;24;100000;FINANCIADA;8;1;2
14073;24;100000;FINANCIADA;8;0;2
14074;24;100000;FINANCIADA;9;0;4
14075;24;100000;FINANCIADA;6;0;4
14076;24;100000;FINANCIADA;2;0;2
14089;24;100000;FINANCIADA;8;0;3
14091;24;100000;FINANCIADA;2;0;4
14092;24;100000;FINANCIADA;4;0;2
14100;24;100000;FINANCIADA;8;0;4
14103;24;100000;FINANCIADA;5;0;3
14105;24;100000;FINANCIADA;8;1;2
14106;24;100000;FINANCIADA;5;0;3
14113;24;100000;FINANCIADA;0;0;2
14127;24;100000;FINANCIADA;6;1;2
14129;24;100000;propria;2;0;4
14135;24;100000;FINANCIADA;8;1;4
14137;24;100000;FINANCIADA;8;0;4
14144;24;100000;FINANCIADA;0;1;4
14149;24;100000;FINANCIADA;8;0;4
14155;24;100000;FINANCIADA;5;0;3
14157;24;100000;FINANCIADA;3;0;2
14168;24;100000;Outros;1;0;3
14171;24;100000;FINANCIADA;1;0;3
15826;24;100000;aluguel;5;0;3
16055;24;100000;FINANCIADA;0;1;4
16657;24;100000;aluguel;6;0;2
8434;24;100300;aluguel;3;0;4
15323;24;100300;FINANCIADA;2;1;3
14183;24;100400;FINANCIADA;6;1;4
14188;24;100800;FINANCIADA;4;0;4
14189;24;100800;FINANCIADA;8;0;4
14192;24;100860;FINANCIADA;8;0;4
1852;24;100896;aluguel;7;0;2
14194;24;100995;FINANCIADA;6;0;2
14203;24;101000;propria;5;0;4
14735;24;101000;FINANCIADA;3;0;4
16886;24;101000;propria;5;0;3
14211;24;101400;FINANCIADA;8;0;4
14212;24;101400;FINANCIADA;0;0;3
14215;24;101900;FINANCIADA;0;0;3
1061;24;102000;aluguel;8;1;3
1853;24;102000;aluguel;8;0;4
14224;24;102000;FINANCIADA;5;0;3
14225;24;102000;propria;5;0;2
14233;24;102000;FINANCIADA;6;0;2
14241;24;102000;FINANCIADA;7;0;3
14243;24;102000;FINANCIADA;8;0;3
14248;24;102000;propria;8;0;3
16033;24;102000;FINANCIADA;5;1;3
16648;24;102000;FINANCIADA;6;0;4
294;24;102400;aluguel;8;0;3
14263;24;102960;FINANCIADA;2;0;2
14264;24;102996;FINANCIADA;3;0;4
14265;24;102996;FINANCIADA;1;1;4
14267;24;103000;FINANCIADA;8;1;2
14268;24;103000;propria;8;0;3
14273;24;103000;FINANCIADA;8;0;3
14275;24;103000;FINANCIADA;8;0;3
17309;24;103000;FINANCIADA;8;1;3
15407;24;103044;FINANCIADA;8;1;2
4536;24;103641;aluguel;8;0;2
14308;24;104000;FINANCIADA;9;0;3
14309;24;104000;FINANCIADA;2;0;4
14315;24;104000;FINANCIADA;8;0;2
14320;24;104606;FINANCIADA;8;0;2
919;24;105000;aluguel;2;1;2
1855;24;105000;aluguel;8;0;3
4537;24;105000;aluguel;5;1;2
9517;24;105000;aluguel;8;0;3
13819;24;105000;aluguel;2;0;2
14107;24;105000;aluguel;0;0;4
14326;24;105000;FINANCIADA;8;0;3
14328;24;105000;FINANCIADA;5;0;2
14332;24;105000;FINANCIADA;8;1;3
14337;24;105000;FINANCIADA;8;0;3
14348;24;105000;FINANCIADA;8;0;4
14351;24;105000;FINANCIADA;8;0;2
14359;24;105000;FINANCIADA;2;0;2
14360;24;105000;FINANCIADA;6;0;3
14373;24;105000;FINANCIADA;8;0;3
14377;24;105000;FINANCIADA;0;0;3
14400;24;105000;FINANCIADA;4;0;4
17812;24;105000;aluguel;2;0;3
14404;24;105018;FINANCIADA;8;1;4
14409;24;105508;FINANCIADA;8;0;4
14414;24;105804;FINANCIADA;8;0;3
16378;24;105804;FINANCIADA;8;0;2
14416;24;105996;FINANCIADA;7;0;3
14428;24;106000;FINANCIADA;8;0;2
17358;24;106000;aluguel;6;0;4
14434;24;106800;FINANCIADA;6;0;4
14435;24;106800;FINANCIADA;8;1;4
14437;24;106839;FINANCIADA;8;0;4
14460;24;107203;FINANCIADA;8;0;2
5264;24;108000;aluguel;6;0;4
5677;24;108000;aluguel;8;0;4
9521;24;108000;aluguel;8;0;4
14475;24;108000;FINANCIADA;8;0;3
14478;24;108000;FINANCIADA;4;0;2
14490;24;108000;FINANCIADA;3;0;2
14494;24;108000;FINANCIADA;5;1;4
14505;24;108000;FINANCIADA;1;1;3
